name,user_id,verified,username,location,created_at,possibly_sensitive,lang,tweet_id,edit_history_tweet_ids,source,text,type,geo.coordinates.type,geo.coordinates.coordinates
van packs,1569827498443288576,False,packsdemexco99,new mexico,2022-11-17 14:11:55+00:00,False,es,1593245553256980481,['1593245553256980481'],Twitter for iPhone,"#SeleccionMexicana 🇲🇽| #Qatar2022 

¡Inicia el sueño mundialista! ✈️

@miseleccionmx ya esta lista para iniciar su viaje rumbo a #Qatar. El cuadro mexicano debuta el próximo martes ante Polonia. https://t.co/EOTQqh4J4U",,,
RJCSM,1507871070006792200,False,Jacro34,,2022-11-17 14:10:39+00:00,False,es,1593245234435338240,['1593245234435338240'],Twitter Web App,"Y ahora que estamos en #Qatar2022 La Lloradera Deportes #Podcast trae todo el mame de la #SeleccionMexicana 

Anchor: https://t.co/wZUXRoFAmo
Spotify: https://t.co/ABOcnsDjZC
Apple: https://t.co/5HUSlnhyF3
Google: https://t.co/gnIYdMC61T https://t.co/3Zm0xlyN5c",,,
GalleryShop,1521716756833882113,False,GalleryShopInfo,México,2022-11-17 14:06:58+00:00,False,es,1593244305635758083,['1593244305635758083'],Twitter for Android,"@yosoy8a @HHerreramex @AGuardado18 y todos los que conforman la #SeleccionMexicana.

Ya están a unas horas de empezar su compromiso en la justa mundialista y sabemos que no es el mejor momento de la selección mexicana, que han atravesado por momentos complicados, lesiones, dudas+",,,
Carlos Arellano,82712420,False,carlosarellanoa,"PUEBLA, MÉXICO",2022-11-17 14:03:50+00:00,False,es,1593243518952439810,['1593243518952439810'],Twitter for iPhone,"RECONOCIDO🤩👏🏼

Andrés Guardado recibió un reconocimiento por haberse convertido en el jugador con más partidos con México🇲🇽💪🏼

Yon de Luisa, presidente de la FMF, le entregó un balón conmemorativo✅⚽️

📸 @miseleccionmx

#TeDaMásEmociones #LaRadioDelMundial #SelecciónMexicana https://t.co/v3SyUiWNc6",,,
@theMELISSAmilfRETWEET,218649112,False,AGENCYmodelOS,cdmx,2022-11-17 14:02:45+00:00,False,es,1593243247798677510,['1593243247798677510'],Twitter for Android,Se busca DT para #SeleccionMexicana https://t.co/PKxb4sNakO,,,
Amorphis,103644562,False,kuvosaori,Mother Russia,2022-11-17 14:00:01+00:00,False,es,1593242558683045888,['1593242558683045888'],TweetDeck Web App,"Kun Agüero le pidió a #Argentina que no subestime a la #SelecciónMexicana en #Qatar2022 porque podrían llevarse una sorpresa 😮

https://t.co/VAjxouV6cI",,,
Alejandro (Traductor de Tuits Fachos),109848079,False,df_vargas,"Tustin, CA",2022-11-17 13:57:20+00:00,False,es,1593241882246582274,['1593241882246582274'],Twitter for Android,"Ya son 3 dias para el mundial y hoshi con vestimenta de la Seleccion nacional 💚🤍❤
🇲🇽⚽Tagz⚽🇲🇽
#hoshifurroshi #hoshiyunikoninu #fursona #furryartist #furryfanart #furryoc #furryart #notfurry #laeeb #qatar2022 #seleccionmexicana #worldcup #mascot #furra  #ibisPaintX https://t.co/GeekmeXOkQ",,,
Ed,113164534,False,ROCK_ADICT,Este muñeco despacha en CDMX,2022-11-17 13:56:26+00:00,False,es,1593241658186903554,['1593241658186903554'],Twitter for iPhone,"Cuando a la selección de Polonia la asesora y motiva Marcelo Bielsa, estos weyes (sin ni siquiera haber sido convocados para la cascarita en el recreo) iluminan con derroche de sabiduría y maestría al Tata Martino y a la #SeleccionMexicana .
@miseleccionmx #QatarWorldCup2022 https://t.co/xcEqxhQ78B https://t.co/i5uWTyRjBk",quoted,,
Walas_Mat23,2489133258,False,xmatewalo,,2022-11-17 13:46:59+00:00,False,es,1593239277571346432,['1593239277571346432'],Twitter for iPhone,"me subo a la tataneta, quien se sube conmigo? 🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵#FelizJueves #tataneta #GranHernano #Qatar2022 #SeleccionMexicana #Mexico #ElINENoSeToca #Argentina #GrupoC",,,
Erika Yazmin,152761080,False,ErikaYazmin_,"Saltillo, Coahuila de Zaragoza",2022-11-17 13:44:46+00:00,False,es,1593238718638395392,['1593238718638395392'],Twitter for iPhone,"Su pronóstico para nuestra #SeleccionMexicana en el mundial de #Qatar2022 ? 

📸 Foto de publimetro https://t.co/EMjYgK9DLO",,,
Aída Rmrz,1001940446980050944,False,aidpr22,Ciudad de México,2022-11-17 13:29:33+00:00,False,es,1593234891810177025,['1593234891810177025'],Twitter Web App,"La Chiquitibum, la primera ‘Novia del Mundial’ que triunfó sin OnlyFans
#MundialQatar2022 #Qatar2022 #QatarWorldCup2022  #QatarWorldCup #QatarWorldCup22  #Mundial #CopadelMundo #Chiqutibum #Mexico86 #SeleccionMexicana #Modelo #FitnessGirl #fitnessmodel  https://t.co/Cn52br6XmH",,,
Los Cancheros,1228803430396911617,False,los_cancheros,"León, Guanajuato",2022-11-17 13:28:27+00:00,False,es,1593234612876382213,['1593234612876382213'],Twitter Web App,"Miguel Herrera, molesto por 'grosería' de Tigres UANL y espera la Selección Mexicana
#MiguelHerrera #SeleccionMexicana #TigresUANL #Culebro #Cemex #Piojo #FueraPiojo #LigaMX #Clausura2023 #Mundial #Mundial2026  https://t.co/w0oJNqqy5l",,,
El Pichis,1352759524533350400,False,elpichismx,,2022-11-17 13:24:52+00:00,False,es,1593233711549796352,['1593233711549796352'],Twitter Web App,"Mhoni Vidente predice al campeón del Mundial Qatar 2022 y el futuro de la Selección Mexicana
@mhonividente #SeleccionMexicana 
#MundialQatar2022 #Qatar2022 #QatarWorldCup2022   #MhoniVidente  https://t.co/Tq0n9ayHyo",,,
politik,1427391339386314758,False,politikcommx,"Guanajuato, Gto.",2022-11-17 13:13:00+00:00,False,es,1593230726790803457,['1593230726790803457'],Twitter for Android,Hasta parece que le estan pagando a ese mediocre por asegurar que pase argentina por eso #FueraTata de la #SeleccionMexicana y de  #Qatar2022,,,
Mo®He® ©hri$,163096212,False,CHR15H170,Desubicado,2022-11-17 13:06:34+00:00,False,es,1593229107781042177,['1593229107781042177'],Twitter for Android,"¡FELICIDADES LEYENDA!🇲🇽😍

Andrés Guardado se convierte en el jugador con más partidos jugados en la historia de la Selección Mexicana con 178.

También es el jugador Mexicano con más partidos jugados en el fútbol EUROPEO. PRINCIPITO

#andresguardado #seleccionmexicana https://t.co/5b03EnXGlF",,,
Roger Basto,846172829662003201,False,RogerBasto2,"Mérida, Yucatán",2022-11-17 13:03:09+00:00,False,es,1593228248292691968,['1593228248292691968'],Twitter Web App,"#FelizJueves 

Te presentamos las #Portadas de los 📰en 🇲🇽 de este 17/11/2022 

#SelecciónMexicana
#México
#TataMartino 
#DanielaSouza https://t.co/mdaGTB2581",replied_to,,
GTN,1280252631550738432,False,GTNinforma,,2022-11-17 13:02:06+00:00,False,es,1593227981774020610,['1593227981774020610'],Twitter Web App,"#FelizJueves 

Estos son los titulares en @xeudeportesmx

 Así amanece la portada de nuestro portal 

#SelecciónMexicana
#TataMartino 
#LigaMX 
#DanielaSouza  

Detalles 👉 https://t.co/HWdAYmxEA6 https://t.co/rNTrhCa1IT",,,
Jaime AJ ®,145483320,False,jaimeaj,México,2022-11-17 13:01:05+00:00,False,es,1593227728089944064,['1593227728089944064'],Twitter for Android,"Un portero coladera, una defensa tortuga, una media de troncos viejos y una delantera totalmente chata, que mas podemos pedir? En conclusión otro fracaso mas #SeleccionMexicana",,,
Plano Deportivo,974896970,False,PlanoDeportivo,"San Luis Potosí, México",2022-11-17 12:57:48+00:00,False,es,1593226898951536640,['1593226898951536640'],Twitter for iPhone,#SeleccionMexicana #TataMartino #directivos de verdad nadie tiene el pinché teléfono del tata para decirle sus verdades? Que hace ahí #rauljimenez ? Esperar 4 años para estas chingaderas.,,,
Tiempo Real,1303350193736347650,False,_Tiempo_Real,,2022-11-17 12:53:36+00:00,False,es,1593225841894633472,['1593225841894633472'],Twitter for Android,"-Activaré mi plan de emergencia: Santi, ¿cómo están esas piernas?
- ¡Excelentes, Tata!
- Bien, llévale esta convocatoria a Raúl Jiménez.

#SeleccionMexicana #TataMartino #Qatar2022 https://t.co/xyTclMy2QH",,,
Alex,3245432136,False,Alexruizon,"Tijuana, Baja California",2022-11-17 12:53:25+00:00,False,es,1593225798789783552,['1593225798789783552'],Twitter Web App,"Si les digo ""viejo"" ""necio"" ""soberbio"" ¿Quién les viene a la mente? Gerardo Martino o Lopez Obrador

#SeleccionMexicana 
#FueraTata
#LaMarchaDeLosArdidos #LaMarchaDeLosPendejoso",,,
Bolavip México,1908739764,True,BolavipMex,México,2022-11-17 15:43:24+00:00,False,es,1593268575220793344,['1593268575220793344'],Twitter Media Studio,"#MXQVideoNotas || ¿Ya conoces las sedes del mundial de #Qatar2022? Estos son los estadios donde también jugará @miseleccionmx.🇲🇽⚽🏟️

#QatarWorldCup2022, #FIFAWorldCup, #SelecciónMexicana, #MundialQatar2022, #WorldCup. 

#ConéctateConLoMejor de #MXQDeportes https://t.co/sGmRc0tO4O",,,
Toño Valadez,27909290,False,antoval,México,2022-11-17 15:42:28+00:00,False,es,1593268340998504448,['1593268340998504448'],TweetDeck,"¡Nos vamos al Mundial! La Selección Mexicana abandona la concentración de Girona y ya se dirigen a Qatar

Los detalles: https://t.co/nnGXxUV0pH
#FIFAWorldCup #Qatar2022 #SeleccionMexicana #ElTri #Mexico #Futbol https://t.co/4K79hyomjG",,,
Anthony Burdel,578174899,False,escardapon,mexico,2022-11-17 15:34:23+00:00,False,es,1593266304919609344,['1593266304919609344'],Twitter Web App,"#MundialCatar2022 
𝔽𝕒𝕝𝕥𝕒𝕟 𝕤𝕠𝕝𝕒𝕞𝕖𝕟𝕥𝕖 𝟛 𝕕𝕚𝕒𝕤

Sigue y apoya a la #SeleccionMexicana 🇲🇽 en #Catar2022 
Martes 22 - 10am 🆚🇵🇱
Sábado 26 - 1pm 🆚🇦🇷
Miércoles 30 - 1pm 🆚🇸🇦

Nos vemos en el lugar de siempre 😉
#Qatar2022 #MundialCatar2022 
#FelizJueves #BuenJueves",,,
Adolfo  Kruger,846606318,False,AdoolfFoothe,CDMX,2022-11-17 15:32:09+00:00,False,es,1593265745047207937,['1593265745047207937'],Twitter for Android,Sin duda!! #Me11icano #SelecciónMexicana #QatarWorldCup2022 https://t.co/MYlF4eUvKF,quoted,,
carlos Edgar lopez,2551149798,False,carlos27edgar,,2022-11-17 15:30:01+00:00,False,es,1593265205471051783,['1593265205471051783'],TweetDeck,"#Catar2022 #SelecciónMexicana 

#México terminó su campamento en España con una derrota ante Suecia que acrecentó las críticas previo a su primer partido en la Copa del Mundo 

⚽️🇲🇽🇸🇪

https://t.co/HO2nM7ifKW",,,
noodles,889467828,False,noodles969,México,2022-11-17 15:29:02+00:00,True,es,1593264960204722176,['1593264960204722176'],Twitter Web App,"🔴#XTREMO| Mediante sus #RedesSociales, el tabasqueño, #JesúsGallardo, compartió imágenes donde está con toda la #SelecciónMexicana, listos para partir rumbo a #Qatar.🇶🇦✈️🇲🇽 https://t.co/NRndgYCYZR",,,
big fan,1669034690,False,000Big000Fan000,,2022-11-17 15:15:00+00:00,False,es,1593261427300732929,['1593261427300732929'],Twitter Web App,"🇲🇽 #SelecciónMexicana | ¡Bien, ¿no? 🤔!

Para el Mundial de Qatar, la Selección de México ya aseguró un segundo lugar.

#ABCDeportes | 📻 92.1 FM y 660 AM
https://t.co/dNiLzzEV7r",,,
Alfred Dávila 🇲🇽💬,2463473906,False,lfreddavila,"Corregidora, Querétaro Arteaga",2022-11-17 15:02:11+00:00,False,es,1593258203591999490,['1593258203591999490'],Twitter for Android,"HOMBRE DE MUCHA FE 🙏🇲🇽

""A lo mejor me dicen loco pero yo le aposte a que México estará en la final""

-Canelo Álvarez 

 #SeleccionMexicana #CaneloÁlvarez https://t.co/DTavS7XcEr",,,
Noticias y opiniones del Mundial Qatar 2022,1592184486736846849,False,NOTIFANQATAR,Mexico,2022-11-17 15:00:34+00:00,False,es,1593257796761427969,['1593257796761427969'],Twitter for iPhone,"Reserva ya y disfruta el debut de #Mexico en #PantallaGigante.

Reserva al (442)70-80-100.

#Qatar2022 #CopaMundial #Mundial #SelecciónMexicana #Tri https://t.co/kkP13hoROi",,,
Alex,992942235678380032,False,Alex35700980,,2022-11-17 15:00:03+00:00,False,es,1593257664997257216,['1593257664997257216'],Twitter Web App,"""Martino para nada (es culpable). Todos van contra el entrenador, pero no estuvo hace 15, 20 ó cinco años. ¿de dónde va a sacar jugadores con 10 extranjeros? Hay que confiar, al menos, en él (Tata), porque vivió mundiales con otras selecciones""

Jorge Campos

#SeleccionMexicana https://t.co/7uP7FYm4a2",,,
J. Antonio González,95309325,False,huesos007,"Puebla, Mexico",2022-11-17 14:55:00+00:00,False,es,1593256393859125248,['1593256393859125248'],TweetDeck,"Los escandinavos vencieron 2-1 al TRI de cara al inicio de #Qatar2022. #CodigosNews #Mexico #SeleccionMexicana #Mundial #Suecia 

https://t.co/hcB98VazuA",,,
cahotiyermadi 🇩🇰,1215011004805001216,False,cahotiyermadi,,2022-11-17 14:49:18+00:00,False,es,1593254958681292803,['1593254958681292803'],Twitter for Android,"🤔🤔 ¿APUESTA GANADORA? 🤔🤔

Saúl ""Canelo"" Álvarez declaró tener fe y apostarle a que @miseleccionmx estará en la final de Qatar 2022

""A lo mejor me dicen loco pero yo le aposte a que México estará en la final""

#RutaQatarTVCD #SeleccionMexicana #CaneloÁlvarez https://t.co/iaoK2rqt9t",,,
jc beach 🏖️,1474513203119988741,False,nadador1967,"Xalapa, Veracruz de Ignacio de",2022-11-17 14:46:23+00:00,False,es,1593254227236728832,['1593254227236728832'],Twitter for Android,"🇲🇽😔2 AÑOS

El delantero de México Raul Jimenez cumplió 2 años sin anotar gol con la selección mexicana que no fuera de penal.
#FIFAWorldCup #SeleccionMexicana https://t.co/AlNHLIrdSk",,,
BaviBSK 🇲🇽,1366138170761482244,False,BaviBasekiten,Ombligo de la Luna,2022-11-17 14:45:49+00:00,False,es,1593254082508361728,['1593254082508361728'],Echobox,"¿Tendrá una nueva oportunidad? 🇲🇽

Pese a su salida algo tormentosa de los Tigres, Miguel Herrera confía en que volverán a ofrecerle dirigir la Selección de México una vez que finalice el ciclo de Tata Martino. https://t.co/5eWpkaVxgH",,,
Efra Gonzalez,112556465,False,Chefra_,,2022-11-17 14:36:49+00:00,False,es,1593251820079435777,['1593251820079435777'],Twitter for Android,"☀️☀️ FELIZ JUEVES ☀️☀️

Estas son las portadas del jueves 17 de Noviembre con la Selección Mexicana como la gran protagonista 

#17Nov #SeleccionMexicana https://t.co/VwU741JKsg",,,
Diario El Original Quintana ROO,1494436271430815745,False,eloriginalqroo,,2022-11-17 14:34:14+00:00,False,es,1593251168309809152,['1593251168309809152'],Echobox,"¿Tendrá una nueva oportunidad? 🇲🇽

Pese a su salida algo tormentosa de los Tigres, Miguel Herrera confía en que volverán a ofrecerle dirigir la Selección de México una vez que finalice el ciclo de Tata Martino. https://t.co/2zdiGdVjgA",,,
Simpsonito Arriaga II,1117511057919102979,False,SoySimpsonitoMX,CDMX,2022-11-17 14:34:09+00:00,False,es,1593251146650435584,['1593251146650435584'],Twitter for Android,"#SeleccionMexicana
#FueraTata
Así o más claro
https://t.co/YPt3cPeQie",,,
Tesoro de Moctezuma,1258048349040783360,False,TesoroMoctezuma,México,2022-11-17 14:32:05+00:00,False,es,1593250626208600066,['1593250626208600066'],TweetDeck,"#LaPortada de CANCHA del 17 de noviembre.

⚽ La #SelecciónMexicana pierde 2-1 ante Suecia en su último juego de preparación de cara al Mundial de #Qatar2022. https://t.co/E0PSb2F9AN",,,
Jose Luis Tapia,122166076,False,JLTapia_Viatjer,MEX DF,2022-11-17 14:29:02+00:00,False,es,1593249859997339650,['1593249859997339650'],Twitter for iPhone,"CON TODO MÉXICO🇲🇽👊🏼

@miseleccionmx ya va rumbo a Qatar para arrancar con el sueño mundialista🤩🏆🇶🇦

Viajan con equipo completo para encarar una copa del mundo más💪🏼✅

#TeDaMásEmociones #LaRadioDelMundial #SelecciónMexicana #SelecciónNacional #México #Qatar2022 #Qatar https://t.co/0wxuyUb4tU",,,
Jose Ignacio Trujllo,764553888,False,PepsTrujillo18,,2022-11-17 14:14:33+00:00,False,es,1593246214866100231,['1593246214866100231'],Twitter for iPhone,La #SeleccionMexicana 🇲🇽 abandona Girona para empezar su aventura mundialista rumbo a #Qatar2022 https://t.co/GFpHV3wnwD,quoted,,
Simpsonito Futbol #Qatar2022,1369918900989698050,False,SimpsonitoFut,Coloso de San Springfield,2022-11-17 14:11:55+00:00,False,es,1593245553256980481,['1593245553256980481'],Twitter for iPhone,"#SeleccionMexicana 🇲🇽| #Qatar2022 

¡Inicia el sueño mundialista! ✈️

@miseleccionmx ya esta lista para iniciar su viaje rumbo a #Qatar. El cuadro mexicano debuta el próximo martes ante Polonia. https://t.co/EOTQqh4J4U",,,
Espacio Deportivo مساحة رياضية,41698048,True,e_deportivo,México,2022-11-17 14:10:39+00:00,False,es,1593245234435338240,['1593245234435338240'],Twitter Web App,"Y ahora que estamos en #Qatar2022 La Lloradera Deportes #Podcast trae todo el mame de la #SeleccionMexicana 

Anchor: https://t.co/wZUXRoFAmo
Spotify: https://t.co/ABOcnsDjZC
Apple: https://t.co/5HUSlnhyF3
Google: https://t.co/gnIYdMC61T https://t.co/3Zm0xlyN5c",,,
pp 🦁,14186795,False,Loera4u,Ciudad de Mexico,2022-11-17 14:06:58+00:00,False,es,1593244305635758083,['1593244305635758083'],Twitter for Android,"@yosoy8a @HHerreramex @AGuardado18 y todos los que conforman la #SeleccionMexicana.

Ya están a unas horas de empezar su compromiso en la justa mundialista y sabemos que no es el mejor momento de la selección mexicana, que han atravesado por momentos complicados, lesiones, dudas+",,,
Águilas Monumental,128242346,True,AguilasMonu,México,2022-11-17 14:03:50+00:00,False,es,1593243518952439810,['1593243518952439810'],Twitter for iPhone,"RECONOCIDO🤩👏🏼

Andrés Guardado recibió un reconocimiento por haberse convertido en el jugador con más partidos con México🇲🇽💪🏼

Yon de Luisa, presidente de la FMF, le entregó un balón conmemorativo✅⚽️

📸 @miseleccionmx

#TeDaMásEmociones #LaRadioDelMundial #SelecciónMexicana https://t.co/v3SyUiWNc6",,,
leo Martínez,1477394382,False,el_turra,,2022-11-17 14:02:45+00:00,False,es,1593243247798677510,['1593243247798677510'],Twitter for Android,Se busca DT para #SeleccionMexicana https://t.co/PKxb4sNakO,,,
D’Alessadnro Jimenez,850541605048242177,False,Djcabrera05,"Maryland, USA",2022-11-17 14:00:01+00:00,False,es,1593242558683045888,['1593242558683045888'],TweetDeck Web App,"Kun Agüero le pidió a #Argentina que no subestime a la #SelecciónMexicana en #Qatar2022 porque podrían llevarse una sorpresa 😮

https://t.co/VAjxouV6cI",,,
DEIMAR ITZ,152752854,False,deimaritz,,2022-11-17 13:57:20+00:00,False,es,1593241882246582274,['1593241882246582274'],Twitter for Android,"Ya son 3 dias para el mundial y hoshi con vestimenta de la Seleccion nacional 💚🤍❤
🇲🇽⚽Tagz⚽🇲🇽
#hoshifurroshi #hoshiyunikoninu #fursona #furryartist #furryfanart #furryoc #furryart #notfurry #laeeb #qatar2022 #seleccionmexicana #worldcup #mascot #furra  #ibisPaintX https://t.co/GeekmeXOkQ",,,
Mr. Personalidad,88760519,False,bhuvan71,En ningun lugar,2022-11-17 13:56:26+00:00,False,es,1593241658186903554,['1593241658186903554'],Twitter for iPhone,"Cuando a la selección de Polonia la asesora y motiva Marcelo Bielsa, estos weyes (sin ni siquiera haber sido convocados para la cascarita en el recreo) iluminan con derroche de sabiduría y maestría al Tata Martino y a la #SeleccionMexicana .
@miseleccionmx #QatarWorldCup2022 https://t.co/xcEqxhQ78B https://t.co/i5uWTyRjBk",quoted,,
Robbie,768337560863019008,False,Roberto_LT1,Ciudad de México,2022-11-17 13:46:59+00:00,False,es,1593239277571346432,['1593239277571346432'],Twitter for iPhone,"me subo a la tataneta, quien se sube conmigo? 🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵#FelizJueves #tataneta #GranHernano #Qatar2022 #SeleccionMexicana #Mexico #ElINENoSeToca #Argentina #GrupoC",,,
Israel Muñoz,51322458,False,IsraelMunoz,Mi casa o trabajo,2022-11-17 13:44:46+00:00,False,es,1593238718638395392,['1593238718638395392'],Twitter for iPhone,"Su pronóstico para nuestra #SeleccionMexicana en el mundial de #Qatar2022 ? 

📸 Foto de publimetro https://t.co/EMjYgK9DLO",,,
La Jornada Maya,2749764192,True,LaJornadaMaya,"Camp, Yuc, QRoo",2022-11-17 13:29:33+00:00,False,es,1593234891810177025,['1593234891810177025'],Twitter Web App,"La Chiquitibum, la primera ‘Novia del Mundial’ que triunfó sin OnlyFans
#MundialQatar2022 #Qatar2022 #QatarWorldCup2022  #QatarWorldCup #QatarWorldCup22  #Mundial #CopadelMundo #Chiqutibum #Mexico86 #SeleccionMexicana #Modelo #FitnessGirl #fitnessmodel  https://t.co/Cn52br6XmH",,,
SÉNECA Severo Nervaez Carbajal,1589315528459313152,False,NervaezSevero,,2022-11-17 13:28:27+00:00,False,es,1593234612876382213,['1593234612876382213'],Twitter Web App,"Miguel Herrera, molesto por 'grosería' de Tigres UANL y espera la Selección Mexicana
#MiguelHerrera #SeleccionMexicana #TigresUANL #Culebro #Cemex #Piojo #FueraPiojo #LigaMX #Clausura2023 #Mundial #Mundial2026  https://t.co/w0oJNqqy5l",,,
Alejandro_alvizar93,1557230621793161216,False,Alejand10915422,,2022-11-17 13:24:52+00:00,False,es,1593233711549796352,['1593233711549796352'],Twitter Web App,"Mhoni Vidente predice al campeón del Mundial Qatar 2022 y el futuro de la Selección Mexicana
@mhonividente #SeleccionMexicana 
#MundialQatar2022 #Qatar2022 #QatarWorldCup2022   #MhoniVidente  https://t.co/Tq0n9ayHyo",,,
Usuario Metiche ,256758659,False,UsuarioMetiche,"Pripyat', Ukraine",2022-11-17 13:13:00+00:00,False,es,1593230726790803457,['1593230726790803457'],Twitter for Android,Hasta parece que le estan pagando a ese mediocre por asegurar que pase argentina por eso #FueraTata de la #SeleccionMexicana y de  #Qatar2022,,,
Soy Futbol,1483956137481363457,False,_SoyFutbol_,,2022-11-17 13:06:34+00:00,False,es,1593229107781042177,['1593229107781042177'],Twitter for Android,"¡FELICIDADES LEYENDA!🇲🇽😍

Andrés Guardado se convierte en el jugador con más partidos jugados en la historia de la Selección Mexicana con 178.

También es el jugador Mexicano con más partidos jugados en el fútbol EUROPEO. PRINCIPITO

#andresguardado #seleccionmexicana https://t.co/5b03EnXGlF",,,
juanchoywolfie,1377348954992607233,False,juanchoywolfie,,2022-11-17 13:03:09+00:00,False,es,1593228248292691968,['1593228248292691968'],Twitter Web App,"#FelizJueves 

Te presentamos las #Portadas de los 📰en 🇲🇽 de este 17/11/2022 

#SelecciónMexicana
#México
#TataMartino 
#DanielaSouza https://t.co/mdaGTB2581",replied_to,,
Raúl Sánchez Carrillo,237862227,False,scarrillotv,México,2022-11-17 13:02:06+00:00,False,es,1593227981774020610,['1593227981774020610'],Twitter Web App,"#FelizJueves 

Estos son los titulares en @xeudeportesmx

 Así amanece la portada de nuestro portal 

#SelecciónMexicana
#TataMartino 
#LigaMX 
#DanielaSouza  

Detalles 👉 https://t.co/HWdAYmxEA6 https://t.co/rNTrhCa1IT",,,
NELSON O. ⌚💡💵↗🇲🇽,288359283,False,Luis_Nelson_,MEXICO,2022-11-17 13:01:05+00:00,False,es,1593227728089944064,['1593227728089944064'],Twitter for Android,"Un portero coladera, una defensa tortuga, una media de troncos viejos y una delantera totalmente chata, que mas podemos pedir? En conclusión otro fracaso mas #SeleccionMexicana",,,
A Nivel de Cancha,346839543,False,aniveldecancha_,"Guadalajara, Jal",2022-11-17 12:57:48+00:00,False,es,1593226898951536640,['1593226898951536640'],Twitter for iPhone,#SeleccionMexicana #TataMartino #directivos de verdad nadie tiene el pinché teléfono del tata para decirle sus verdades? Que hace ahí #rauljimenez ? Esperar 4 años para estas chingaderas.,,,
Diario de México,98670246,False,DDMexico,México,2022-11-17 12:53:36+00:00,False,es,1593225841894633472,['1593225841894633472'],Twitter for Android,"-Activaré mi plan de emergencia: Santi, ¿cómo están esas piernas?
- ¡Excelentes, Tata!
- Bien, llévale esta convocatoria a Raúl Jiménez.

#SeleccionMexicana #TataMartino #Qatar2022 https://t.co/xyTclMy2QH",,,
Top Deportes,1547726202839785473,False,TopDeportes10,,2022-11-17 12:53:25+00:00,False,es,1593225798789783552,['1593225798789783552'],Twitter Web App,"Si les digo ""viejo"" ""necio"" ""soberbio"" ¿Quién les viene a la mente? Gerardo Martino o Lopez Obrador

#SeleccionMexicana 
#FueraTata
#LaMarchaDeLosArdidos #LaMarchaDeLosPendejoso",,,
El Sol de México,111110077,True,elsolde_mexico,Ciudad de México,2022-11-17 15:43:24+00:00,False,es,1593268575220793344,['1593268575220793344'],Twitter Media Studio,"#MXQVideoNotas || ¿Ya conoces las sedes del mundial de #Qatar2022? Estos son los estadios donde también jugará @miseleccionmx.🇲🇽⚽🏟️

#QatarWorldCup2022, #FIFAWorldCup, #SelecciónMexicana, #MundialQatar2022, #WorldCup. 

#ConéctateConLoMejor de #MXQDeportes https://t.co/sGmRc0tO4O",,,
El Goyo,1260021622422958080,False,PopovMx,Zona Metro CDMX,2022-11-17 15:42:28+00:00,False,es,1593268340998504448,['1593268340998504448'],TweetDeck,"¡Nos vamos al Mundial! La Selección Mexicana abandona la concentración de Girona y ya se dirigen a Qatar

Los detalles: https://t.co/nnGXxUV0pH
#FIFAWorldCup #Qatar2022 #SeleccionMexicana #ElTri #Mexico #Futbol https://t.co/4K79hyomjG",,,
Cristopher.,1232074110139846658,False,CristopherVL21,,2022-11-17 15:34:23+00:00,False,es,1593266304919609344,['1593266304919609344'],Twitter Web App,"#MundialCatar2022 
𝔽𝕒𝕝𝕥𝕒𝕟 𝕤𝕠𝕝𝕒𝕞𝕖𝕟𝕥𝕖 𝟛 𝕕𝕚𝕒𝕤

Sigue y apoya a la #SeleccionMexicana 🇲🇽 en #Catar2022 
Martes 22 - 10am 🆚🇵🇱
Sábado 26 - 1pm 🆚🇦🇷
Miércoles 30 - 1pm 🆚🇸🇦

Nos vemos en el lugar de siempre 😉
#Qatar2022 #MundialCatar2022 
#FelizJueves #BuenJueves",,,
Xoloitzcuintle,950871255342657536,False,Xoloitcuintle,,2022-11-17 15:32:09+00:00,False,es,1593265745047207937,['1593265745047207937'],Twitter for Android,Sin duda!! #Me11icano #SelecciónMexicana #QatarWorldCup2022 https://t.co/MYlF4eUvKF,quoted,,
𝘐𝘷𝘢𝘯,1731792991,False,Ivanov_ich_,,2022-11-17 15:30:01+00:00,False,es,1593265205471051783,['1593265205471051783'],TweetDeck,"#Catar2022 #SelecciónMexicana 

#México terminó su campamento en España con una derrota ante Suecia que acrecentó las críticas previo a su primer partido en la Copa del Mundo 

⚽️🇲🇽🇸🇪

https://t.co/HO2nM7ifKW",,,
Plano Deportivo,974896970,False,PlanoDeportivo,"San Luis Potosí, México",2022-11-17 15:29:02+00:00,True,es,1593264960204722176,['1593264960204722176'],Twitter Web App,"🔴#XTREMO| Mediante sus #RedesSociales, el tabasqueño, #JesúsGallardo, compartió imágenes donde está con toda la #SelecciónMexicana, listos para partir rumbo a #Qatar.🇶🇦✈️🇲🇽 https://t.co/NRndgYCYZR",,,
Tiro de Castigo,950428419874934784,False,TiroDeCastigoTV,Ciudad de México,2022-11-17 15:15:00+00:00,False,es,1593261427300732929,['1593261427300732929'],Twitter Web App,"🇲🇽 #SelecciónMexicana | ¡Bien, ¿no? 🤔!

Para el Mundial de Qatar, la Selección de México ya aseguró un segundo lugar.

#ABCDeportes | 📻 92.1 FM y 660 AM
https://t.co/dNiLzzEV7r",,,
