name,user_id,verified,username,location,created_at,possibly_sensitive,lang,tweet_id,edit_history_tweet_ids,source,text,type
Alvin Joel 🇲🇽,498421224,False,VinCapone_,,2022-11-21 16:55:22+00:00,False,es,1594736237306314760,['1594736237306314760'],Twitter for Android,"@iram_cdg @wakabayashi_jap @srperezpolanco @miseleccionmx Nah no tiene nada que ver, esa es tuuuuu puta percepcion, otro pinche princeso delicado copito 🤣",replied_to
corro,42559385,False,bartoduff,"Querétaro, Querétaro Arteaga",2022-11-21 16:55:19+00:00,False,es,1594736223784169472,['1594736223784169472'],Twitter for Android,"@InesSainzG 
Copa del Mundo 
Catar 2022

Falta 1 día para el debut de @miseleccionmx en la fase final de Catar 2022.

#irremediablementefielalTRI",
Lili del Carmen Morales,1868840664,False,LiliCarmenM,"Washington, DC",2022-11-21 16:55:18+00:00,False,tl,1594736222831890435,['1594736222831890435'],Twitter for iPhone,gawd damn https://t.co/HnOMvrNbyO,quoted
trymy,1540763697223589888,False,Dizzi_172,"Los Angeles, CA",2022-11-21 16:55:18+00:00,False,qme,1594736222739791872,['1594736222739791872'],Twitter for iPhone,@miseleccionmx https://t.co/BhdqjaGvau,replied_to
Latoson,1589839195656269825,False,Eduardo49453844,,2022-11-21 16:55:00+00:00,False,es,1594736145786888193,['1594736145786888193'],Twitter for Android,@miseleccionmx @HenryMartinM Somos malos,replied_to
yoyo Rodriguez,295421962,False,yoyohr72,,2022-11-21 16:54:55+00:00,False,es,1594736123464622080,['1594736123464622080'],Twitter for iPhone,Queda claro que  al 7/o8a solo le importa sumar mundiales a su carrera pero sumar algo a la @miseleccionmx no es su prioridad https://t.co/DsF1jOs54m,quoted
José Guadalupe Zúñiga sanchez,1476216213504245771,False,JosGuadalupeZi4,,2022-11-21 16:54:49+00:00,False,es,1594736099775111168,['1594736099775111168'],Twitter for Android,"@miseleccionmx @HenryMartinM Les apuesto que Ochoa no tendra wevos para enfrentar a Lewandowski, va aventar a Talavera",replied_to
El Santo en Miami,1473291334559715336,False,SantoEnMiami,"Miami, FL",2022-11-21 16:54:29+00:00,False,es,1594736014005866497,['1594736014005866497'],Twitter for Android,"Copa del Mundo 
Catar 2022

Falta 1 día para el debut de @miseleccionmx en la fase final de Catar 2022.

#irremediablementefielalTRI",
Re,28954022,False,alfonsoReV,Mexico,2022-11-21 16:54:28+00:00,False,es,1594736013024321536,['1594736013024321536'],Twitter for Android,"@Andres_Vaca_ @miseleccionmx Que bueno que ya estas más en el presente, si no lo pueden parar, recuerda que estas hablando de uno de los mejores goleadores del mundo. Lo bueno que tienes algo de Fe, no se cuanta, supongo que también esperanza.. A wevo! 
Saludos desde Chihuas..",replied_to
Corona MX,247046579,True,Corona_MX,México,2022-11-21 16:54:24+00:00,False,es,1594735994212950019,['1594735994212950019'],Twitter for iPhone,"Mi primer mundial sin ti no será el mismo, pero prometo que cada partido voy a celebrarlo como si estuvieras conmigo. Te extraño siempre Pa! 💫🤍⚽️ https://t.co/FOfYCLscFR",quoted
Omar Mirón,1591994871493050369,False,_omarmiron,,2022-11-21 16:54:22+00:00,False,es,1594735985614520320,['1594735985614520320'],Twitter Web App,"Bueno, esa podría ser una motivación nunca antes vista, creo que esto les puede interesar @miseleccionmx 👀🍻🤙🏽 https://t.co/7tv7HMc20b",quoted
Miguel Huerta,83627326,False,mihu23,Internet,2022-11-21 16:54:18+00:00,False,es,1594735967247732739,['1594735967247732739'],Twitter Web App,@miseleccionmx @HenryMartinM ¡Lista la Bomba para romperla! 💣🇲🇽,replied_to
Vincent Diaz,2927963642,False,Licdiazortiz0,"Tijuana, Baja California",2022-11-21 16:54:16+00:00,False,es,1594735962369789954,['1594735962369789954'],Twitter Web App,@miseleccionmx @HenryMartinM Esta listo para ser un fantasma en la cancha siempre desaparece en selección,replied_to
Club América 1916,1550507041038417921,False,CAmerica1916,"CDMX, Guadalajara & Monterrey ",2022-11-21 16:54:12+00:00,False,es,1594735945814769667,['1594735945814769667'],Twitter for Android,"@miseleccionmx @Raul_Jimenez9 @yosoy8a Si es de ganas creo que todos, pero esto se trata de realidad y el no mostro nada contra suecia, mas le vale ser el mejor de los tres en este mundial ya que para eso lo llevaron y si solo fue por mero capricho demuestra el jugador de medio pelo que es",replied_to
Dharma 💞,1339695646987616256,False,dharma1111_,The promised land.,2022-11-21 16:54:11+00:00,False,es,1594735938110107648,['1594735938110107648'],Twitter for Android,"@Bowie_Richard @wakabayashi_jap @srperezpolanco @miseleccionmx No no tengo 4 equipos, tengo MUCHOS mas, fijate wey, y le llamo de MUUUUUCHAS maneras como ves????? Te gusta asi nena?? O le damos mas fuerte?????",replied_to
PavOrestes Décimo 🦃🏈,28170165,False,OrestesX,Más cerca de lo piensas,2022-11-21 16:54:10+00:00,False,es,1594735936365121537,['1594735936365121537'],Twitter for Android,@juanzinlepra @fifaworldcup_es @miseleccionmx Esta es la única vez que la gente siente que nos quedamos en fase de grupos.,replied_to
Oscar Ulloa,312148854,False,oscarulloa01,"San José, Costa Rica",2022-11-21 16:54:06+00:00,False,es,1594735919537324033,['1594735919537324033'],Twitter for Android,@miseleccionmx @yosoy8a Y eres el primer pendejo que no mejoras ni corriges tu errores tantos años y nunca te enseñaste a salir pinche tronko,replied_to
Joel Chin,130034039,False,chinjoel,De Mexicali para TJ.,2022-11-21 16:54:05+00:00,False,es,1594735913275383808,['1594735913275383808'],Twitter for Android,@miseleccionmx @HenryMartinM Mañana anota,replied_to
Javier,753048637878349824,False,ovaj28,México ,2022-11-21 16:54:00+00:00,False,es,1594735892861972480,['1594735892861972480'],Twitter for Android,"@miseleccionmx @HenryMartinM Benzema🇨🇵: ni pedo, no voy
Lo Celso🇦🇷: ni pedo, no voy
Marco Reus🇩🇪: ni pedo, no voy
Diogo Jota🇵🇹: ni pedo, no voy
Coutinho🇧🇷: ni pedo, no voy

Raúl Jiménez🇲🇽 en silla de ruedas: a huevo, estoy listo #Qatar2022 https://t.co/bK4zBuIxso",replied_to
AO,71594841,False,a7831c,,2022-11-21 16:53:58+00:00,False,es,1594735883579686914,['1594735883579686914'],Twitter for iPhone,"@EnMexicoMagico @miseleccionmx 10 Luis García, 15 Luis Hernández, 9 Cuauhtémoc Blanco, 4 Rafa Márquez, 14 Chicharito Hernández, 18 Andrés Guardado, 11 Carlos Vela y 22 Hirving Lozano.",replied_to
Deportrece,765637819955937280,False,Deportrece,México,2022-11-21 16:53:50+00:00,False,es,1594735853082902534,['1594735853082902534'],Twitter for Android,@miseleccionmx @HenryMartinM Ya denos de baja,replied_to
Martell_F,1403923168495034369,False,MartellF2,México,2022-11-21 16:53:39+00:00,False,es,1594735804873846784,['1594735804873846784'],TweetDeck,"🚨🚨Confirmado, este será el XI titular de @miseleccionmx contra Polonia  🇲🇽

📽️@AlejandroGomezA nos cuenta la alineación que definió Gerardo Martino para el primer desafío de la Selección Mexicana 

#Qatar2022 | #FIFAWorldCup2022 https://t.co/3HAZwd9oyN",
Santana Navarro Molina Aispuro Quintero Zambada,1587275259215896576,False,SantanaElbebe,,2022-11-21 16:53:30+00:00,False,es,1594735765950730240,['1594735765950730240'],Twitter for Android,@LeoMart1966 @miseleccionmx Jajajaja 😁,replied_to
Abraham MM,2291084071,False,azulitoVIP11,,2022-11-21 16:53:24+00:00,False,es,1594735744073011200,['1594735744073011200'],Twitter for Android,Y a ti como t3 hacen llorar... pues... https://t.co/D1rRpVvAr8,quoted
Sherbinho 谢尔比尼,486483350,False,moon_river11,Middle Of Nowhere! ,2022-11-21 16:53:07+00:00,False,es,1594735672908210181,['1594735672908210181'],Twitter for iPhone,"@yoyohr72 @Andres_Vaca_ @miseleccionmx Pues no, no es Maradona, ni Pelé, pero es el mejor “9” del mundial y de los últimos años.",replied_to
Francisco Cabrera,124565541,False,fco32,"San Miguel de Allende, Guanajuato",2022-11-21 16:53:07+00:00,False,es,1594735672027488257,['1594735672027488257'],Twitter for iPhone,"@miseleccionmx @Raul_Jimenez9 @yosoy8a Que @Raul_Jimenez9 se asegure de destacar, la necedad de estar ocupando el lugar de alguien que en este momento podría haber aportado más, le puede costar caro,y que puede decir @yosoy8a? si están en el mismo barco",replied_to
Augusto Omar Barbados,971022200680697856,False,AugustoBarbados,Argentina,2022-11-21 16:53:03+00:00,False,es,1594735654600310787,['1594735654600310787'],Twitter for iPhone,@miseleccionmx @HenryMartinM Que hueva con ustedes,replied_to
Karen Chi💛,178927052,False,drumii28,,2022-11-21 16:52:38+00:00,False,es,1594735551642566656,['1594735551642566656'],Twitter for Android,"@Jans_Arbor Yo me pondré la playera de @miseleccionmx 
aunque no juegue 🇲🇽😅",replied_to
Andrea Escalona,111346125,True,andyescalona,México,2022-11-21 16:52:37+00:00,False,es,1594735544977833984,['1594735544977833984'],Twitter for Android,@miseleccionmx Ya son bastantes años dónde el técnico no es el problema. Sus puestas o apuestas con el dinero por sobre el fútbol han mermado todo el sistema futbolístico mexicano,replied_to
Hans Mi Herrera Ca,155772858,False,HCHansMijail,México. ,2022-11-21 16:52:33+00:00,False,es,1594735528251097088,['1594735528251097088'],Twitter for iPhone,@kachepdraza @fifaworldcup_es @CruzAzul @CharlyRdz @AntunaUriel @miseleccionmx Jajajajajajajajajaj puras momias salvo el Bebote que es de lo más actual 😂😂😂😂,replied_to
Edu Pérez,125824849,False,i_eduardoperez,"Puebla, México",2022-11-21 16:52:29+00:00,False,es,1594735511641399296,['1594735511641399296'],Twitter for iPad,"@miseleccionmx @Raul_Jimenez9 @yosoy8a 😂😂😂

No hay que mentir por convivir.",replied_to
Manuel Chan,256542568,False,yochanito,Mérida ,2022-11-21 16:52:25+00:00,False,es,1594735494729981955,['1594735494729981955'],Twitter Web App,@KatiiaMunguia @miseleccionmx necesito saber la historia del pulpito amarillo,replied_to
Patricia,504130406,False,Rdspaty,,2022-11-21 16:52:21+00:00,False,qme,1594735480205201413,['1594735480205201413'],Twitter for Android,@miseleccionmx @HenryMartinM https://t.co/UhjfKDBw4q,replied_to
Jesús Padilla Deportes,1454825458495901698,False,JesusPadillaDep,,2022-11-21 16:52:20+00:00,False,es,1594735475339788290,['1594735475339788290'],Twitter for Android,@miseleccionmx @Raul_Jimenez9 @yosoy8a Y que la mamen los antis y uno que otro americanista que se suben al mame. https://t.co/sq545cgjiQ,replied_to
Shechenco,1185316466217738240,False,Enrique76030968,"Taxco de Alarcón, Guerrero",2022-11-21 16:52:19+00:00,False,es,1594735469329276930,['1594735469329276930'],Twitter for iPhone,"@miseleccionmx @HenryMartinM GOATS - Día 38

⭐ADIVINÉ EN LA RONDA 3⭐

Adiviná el jugador del día en https://t.co/0QNVAyuRLF

#GoatsGame",replied_to
daniel escobar,234244861,False,da_escobar,,2022-11-21 16:52:12+00:00,False,en,1594735440808054785,['1594735440808054785'],Twitter for iPhone,@miseleccionmx @HenryMartinM Henry de Tunisia https://t.co/hjAh1AZ4Gl,replied_to
Licenciada Tapitas 🧸,121944742,False,la_juve,,2022-11-21 16:51:57+00:00,False,es,1594735377340067840,['1594735377340067840'],Twitter for iPhone,"@miseleccionmx @HenryMartinM El que estaba listo era Santi Gimenez, pendejos",replied_to
Gusky,892073349718966272,False,Soygusleon,México,2022-11-21 16:51:29+00:00,False,es,1594735262311284736,['1594735262311284736'],Twitter Web App,"🇲🇽 Oye @HenryMartinM, ¿ya estás listo para nuestro debut en #Qatar2022? 

#MéxicoDeMiVida https://t.co/ux2GWqQNsk",
Tony Escobar,101970845,False,tony_escobar,"Vancouver, British Columbia",2022-11-21 16:51:26+00:00,False,es,1594735247580618752,['1594735247580618752'],Twitter for Android,@Jackskinripper @CrissyGarzaO La @miseleccionmx jugara como nunca y perderá como siempre jajajajja,replied_to
Jorge,2359648920,False,ZeusRojo37,"Toluca, México",2022-11-21 16:51:25+00:00,False,es,1594735243906498564,['1594735243906498564'],Twitter for Android,@Andres_Vaca_ @miseleccionmx Es el momento de Vega. Si lo vemos en mood olimpiadas puede ser una grata revelación y pieza clave para el triunfo.,replied_to
Mario Youtube,1561229996340830208,False,MarioYoutube4,,2022-11-21 16:51:18+00:00,False,es,1594735215389429760,['1594735215389429760'],Twitter for Android,Un Plus para mi @miseleccionmx háganlo posible 🤪🤪🍺🍺🍺🍺 https://t.co/u8Ref08qaE,quoted
Alfonso Gorostieta 🤙,1898521650,False,AlfonsoGorostie,"Toluca, Texcaltitlán ",2022-11-21 16:51:07+00:00,False,es,1594735170153857026,['1594735170153857026'],Twitter for Android,Ola hermanita disculpa q te molesta tu me as enseñado @InesSainzG q los hombres solo tienen una palabra y q las mujeres si cumplen terecuerdo y Ai de testigos los @losprota Ai una apuesta entre tu y yo mi hermanita solo es un recordatorio y sabes de q fue vamos @miseleccionmx,
Rigo Vera,220352392,False,Rigo_Vera,México,2022-11-21 16:50:39+00:00,False,es,1594735051207749632,['1594735051207749632'],Twitter for iPhone,@fifaworldcup_es @CarameloMX_ @miseleccionmx Don pendejo,replied_to
Kobeeeee,163761509,False,C_For_Venditta,,2022-11-21 16:50:32+00:00,False,es,1594735022556200960,['1594735022556200960'],Twitter Web App,"@fifaworldcup_es @CruzAzul @CharlyRdz @AntunaUriel @miseleccionmx Antuna vale verga el Azul lo tiene que vender se la pasa nomas tirándose, centrando a lo wey, y no sabe definir. Huescas es mucho mejor!",replied_to
J Luis Perez,2300323507,False,jluisstark,,2022-11-21 16:50:31+00:00,False,es,1594735015656841219,['1594735015656841219'],Twitter for iPhone,"Resumen mundialista .
México - Polonia 1-2
México - Argentina 0 - 4
México - Arabia   2 - 0
#FIFAWorldCup @miseleccionmx @FMF",
Jorge Nuñez,2361304266,False,NezJorgenual,,2022-11-21 16:50:22+00:00,False,es,1594734980558643201,['1594734980558643201'],Twitter for Android,"@juanzinlepra @fifaworldcup_es @miseleccionmx México no será una potencia pero, desde 1994 (no fuimos a Italia porque nos castigaron, si no la estadística se remontaría a 1986) es el unico equipo, junto con Brasil, que siempre ha librado la fase de grupos, así, con todo y jugadores malos.",replied_to
El Beta,149568210,False,ErickBtc,"Tampico, Tamaulipas",2022-11-21 16:50:07+00:00,False,es,1594734918495768577,['1594734918495768577'],Twitter Web App,"🗣️ Gerardo Martino habla sobre cuidarse del ataque polaco para neutralizarlos y no recibir daños ⚽❌

#miseleccionmx #Mexico #seleccionmexicana #FIFAWorldCup #FIFAWorldCupQatar2022 #Qatar2022 https://t.co/jp72GdE5Pv",
𝐓𝐡𝐞 𝐒𝐩𝐨𝐫𝐭𝐢𝐧𝐠 𝐍𝐞𝐰𝐬 México 🇲🇽,1465751684835991552,False,sportingnewsmx,México,2022-11-21 16:50:06+00:00,False,qme,1594734913458143232,['1594734913458143232'],Twitter for Android,@WorldCupHQ @yosoy8a @miseleccionmx https://t.co/j4xVCiOXTL,replied_to
🚂ز 7️⃣ بيضات,2500823742,False,G7OVAS,,2022-11-21 16:50:05+00:00,False,es,1594734906843844608,['1594734906843844608'],Twitter for Android,"@miseleccionmx @Raul_Jimenez9 @yosoy8a Uno manco y otro cojo
Quizá en los paralimpicos sean buenos...
Par de...",replied_to
pedrogonzalezmolina,707705916,False,pedrogonmo,Ciudad de México ,2022-11-21 16:49:53+00:00,False,es,1594734858915532801,['1594734858915532801'],Twitter for iPhone,"@miseleccionmx @Raul_Jimenez9 @yosoy8a A ese pinche aferrado sanguinario de Ochoa no se le puede creer nada, si lleva 5 mundiales mamando y afectando a la selección y todavía quiere seguir mamando para 2026, como no va a salir a defender al sin huevos de Raúl jajaja pobre pendejo su papá, su esposa y ahora Ochoa, PUTO",replied_to
Uli,756245640,False,unknowprofi,Un mundo raro,2022-11-21 16:49:51+00:00,False,es,1594734848115179520,['1594734848115179520'],Twitter for iPhone,@Andres_Vaca_ @miseleccionmx Cual para mañana ? https://t.co/KdEKRey994,replied_to
Jose Ramon Guerrero,1530040569287872528,False,JoseRam57346660,,2022-11-21 16:49:13+00:00,False,es,1594734690472456192,['1594734690472456192'],Twitter for Android,si lloré la verdad https://t.co/fEObZrsQFu,quoted
Maykerum,932063931782201345,False,Maiikerum,,2022-11-21 16:49:07+00:00,False,qme,1594734664266178560,['1594734664266178560'],Twitter for Android,@miseleccionmx https://t.co/lNudomY08Z,replied_to
Sankon97,2859138025,False,EduardoUrbina93,"Tennessee, USA",2022-11-21 16:49:05+00:00,False,es,1594734656276123653,['1594734656276123653'],Twitter for Android,"@miseleccionmx @elnorte_mty @Raul_Jimenez9 @yosoy8a Tmb Benzema quería aportar a su equipo, pero se dió cuenta que no estaba al cien y prefirió hacerse a un lado que perjudicar a sus compañeros... En fin",replied_to
Luis miguel,1313615091686952970,False,Luismig25643047,,2022-11-21 16:48:48+00:00,False,es,1594734584406900736,['1594734584406900736'],Twitter for iPhone,Ay que bonito 🥹 https://t.co/muEShLzmYZ,quoted
Espacio Libre Puebla,396370824,False,espaciolibrepue,"Puebla, México",2022-11-21 16:48:37+00:00,False,es,1594734538672021504,['1594734538672021504'],Twitter for iPhone,"@damianlivier81 @fifaworldcup_es @CruzAzul @CharlyRdz @AntunaUriel @miseleccionmx Pues es lo qué hay wey , a quien querías ? A chicharito o al Vela verdad JAJAJA 🤡",replied_to
Rigo Saldaña,453664382,False,RigoSalda,,2022-11-21 16:48:32+00:00,False,es,1594734516773568514,['1594734516773568514'],Twitter Web App,@miseleccionmx Todo lo que digan no importa que hablen en la cancha a partir de mañana y callen bocas ojala demuestren todo lo contrario de lo que muchos pensamos.,replied_to
Maykerum,932063931782201345,False,Maiikerum,,2022-11-21 16:48:29+00:00,False,art,1594734503951581186,['1594734503951581186'],Twitter for iPhone,😭😭 https://t.co/F3W2xSXmJ2,quoted
Café Casín,1206657024454467586,False,cafecasin,Puebla,2022-11-21 16:48:21+00:00,False,es,1594734470183387136,['1594734470183387136'],Twitter for Android,"@miseleccionmx @Raul_Jimenez9 @yosoy8a Que pena que futbolísticamente ya no le alcance, ni con esas ganas que dice tener.",replied_to
𝑯𝒂𝒛𝒂𝒆𝒍 𝒀𝒂𝒅𝒊® 💛🦅💙,889140911321620480,False,HazaelYc182706,"Monterrey, Nuevo León",2022-11-21 16:48:14+00:00,False,es,1594734440588115977,['1594734440588115977'],Twitter for iPhone,"@tntsportsmex @yosoy8a @Raul_Jimenez9 @miseleccionmx Ah no bueno! Un reconocimiento y ejemplo de vida. Pu+a, que chingón… no lo inscriban y llévenlo como motivador, no como una “opción”, que les de conferencias y hable de lo que le ha costado, pero de ahí a ocupar un lugar para que el nene regrese a jugar… no mamen",replied_to
Abraham Isaac,955510008363606016,False,aisaacd7,,2022-11-21 16:48:10+00:00,False,es,1594734425962872832,['1594734425962872832'],Twitter for Android,"@EnMexicoMagico @miseleccionmx Atlética 2002 claramente. Lo de adidas en los mundiales es digno de estudio, nuestros uniformes parecen armaduras de superheroes del octavo submundo.",replied_to
santos llanes,257488912,False,LlanesJr15,"merida,yucatan",2022-11-21 16:48:09+00:00,False,es,1594734423286886400,['1594734423286886400'],Twitter for Android,@miseleccionmx @Lc24C Ya que no hable este cabrn!! Por amor de Dios. Tantita madre no somos retrasados mentales,replied_to
Augusto Omar Barbados,971022200680697856,False,AugustoBarbados,Argentina,2022-11-21 16:47:52+00:00,False,es,1594734348770893825,['1594734348770893825'],Twitter Web App,"@Ricardo61626571 @Faitelson_ESPN De hecho estaría mejor wey, pa q mandan pinche escombro tipo @miseleccionmx.",replied_to
Pepe P,202942399,False,PepePerezV,,2022-11-21 16:47:50+00:00,False,es,1594734340994654208,['1594734340994654208'],Twitter for Android,"@Miguel_layun Pues lo pones a ver los partidos de la @miseleccionmx , nadie aguanta 90 minutos viendo esos partidos.",replied_to
Enrique Bermudez,124371545,True,enriquebermudez,,2022-11-21 16:47:29+00:00,False,es,1594734252863660032,['1594734252863660032'],Twitter for iPhone,@armcenteno @Euro_NoiaC9 @miseleccionmx Pero que la cambien porque la bud sabe a madres,replied_to
Joelxis,1550426227562921987,False,JoelxisOne99,,2022-11-21 16:47:20+00:00,False,es,1594734215215861761,['1594734215215861761'],Twitter for iPhone,@Markgetsmoney @fifaworldcup_es @CruzAzul @CharlyRdz @AntunaUriel @miseleccionmx Cierra el hocico mojado chillon,replied_to
andres,1586805157119102993,False,andres97976993,,2022-11-21 16:47:18+00:00,True,es,1594734208198516736,['1594734208198516736'],Twitter for Android,"@miseleccionmx @Raul_Jimenez9 @yosoy8a Ustedes
Yon de luisa 
Ordinales
Kaka martino
Ochoa
Federación mexicana 
Y Jiménez  pero sobre todo este kbron, de todo corazón y desde lo más profundo de mi corazón https://t.co/9y81A8ADA4",replied_to
Llámame Mi Danny,219148251,False,d_mora_n,,2022-11-21 16:47:10+00:00,False,es,1594734172081475590,['1594734172081475590'],Twitter Web App,"@miseleccionmx Ay ternuritas!Como cada mundial, vendiedo lagrimas baratas para que se les resbale mejor.",replied_to
Josué Rosero A.,41857807,False,roserojosue,Lima - Perú,2022-11-21 16:46:51+00:00,True,es,1594734093970948096,['1594734093970948096'],Twitter for Android,"Cuando me invitan a coger el día que juega @miseleccionmx 
#sorrynotsorry https://t.co/bb4Cuji4L8",
Sahad Oliva,719041026,False,EldeChivas_,#REpúblicaCHIVAS,2022-11-21 16:46:31+00:00,False,es,1594734010064080896,['1594734010064080896'],Twitter for Android,Yo? Llorando mares https://t.co/vxGhyhO5Dh,quoted
Dharma 💞,1339695646987616256,False,dharma1111_,The promised land.,2022-11-21 16:46:29+00:00,False,es,1594734004153876480,['1594734004153876480'],Twitter for Android,@miseleccionmx @Raul_Jimenez9 @yosoy8a Toy listo https://t.co/T1Hem5xION,replied_to
Andrés Vaca,456876198,True,Andres_Vaca_,IG 📷: avacav.,2022-11-21 16:46:25+00:00,False,es,1594733985657196544,['1594733985657196544'],Twitter for iPhone,@EmilioJmtz @RafaEsc_Oficial @fifaworldcup_es @CruzAzul @CharlyRdz @AntunaUriel @miseleccionmx Y tú vas a ir de titular ? O mínimo vas a Catar ? 🤣🤡🤡 chillon,replied_to
Jorge Soy Yo,160417508,False,007torr3s,,2022-11-21 16:46:24+00:00,False,es,1594733981739941888,['1594733981739941888'],Twitter for Android,@enriquebermudez @miseleccionmx @MiCanal5 @Paco_Villa_ @SanOswaldo_TD @adelarosa @RicardoLaVolpeG Ojalá y mejor te hubiera acompañado @raul_perez_ él es un cronista más profesional y la experiencia en él hace la diferencia,replied_to
TavoLinche 💎⚡️,262789897,False,SoyTavoLinche,Sweet Water ,2022-11-21 16:46:08+00:00,False,es,1594733912957263876,['1594733912957263876'],Twitter for iPhone,@miseleccionmx Jejeje piensan que los van a esperar.,replied_to
Arianna con doble N,3197515556,False,arisolgaa,"San José, Costa Rica",2022-11-21 16:46:01+00:00,False,es,1594733885526507523,['1594733885526507523'],Twitter for Android,El 11 de #miseleccionmx recalculando y redirigiendo 🇲🇽💪🇲🇽 https://t.co/s8oF8m22Pn,quoted
Ernesto :),1530333027712307201,False,soyernestomtz,En algún lugar ,2022-11-21 16:45:58+00:00,False,es,1594733872050483202,['1594733872050483202'],Twitter Web App,"Ahijadas y ahijados, nos vemos mañana 22 de noviembre en Plaza Fundadores para vivir juntos el partido de @miseleccionmx 🇲🇽⚽

Habrá sorpresas especiales. No falten. https://t.co/XFEoDemjmr",
Elmer Aguirre,244192866,False,ElmerAguirre,Nuevo leon,2022-11-21 16:45:29+00:00,False,es,1594733751556349955,['1594733751556349955'],Twitter Web App,"@Esa1d @miseleccionmx @LigaBBVAMX Ridículo es que siendo México un país dondé el futbol es unico deporte que recibe todo el apoyo financiero solo haya podido pasar a instancias de octavos de final en 30 años y la FMF quiere que la afición este satisfecha porque tiene un buen partido cada mundial, eso es ridiculo!",replied_to
Ever Herrera,106319618,False,ever_86,"San Nicolas, Nuevo Leon",2022-11-21 16:45:22+00:00,False,es,1594733721835507713,['1594733721835507713'],Twitter for iPad,@viilla_ @miseleccionmx Con que apoyen a los demás deportistas está bien.,replied_to
Richie Mcfly,2651429324,False,mcfly_richie,,2022-11-21 16:45:17+00:00,False,es,1594733701304385537,['1594733701304385537'],Twitter for iPhone,"@tntsportsmex @miseleccionmx Horrible , pero de todos , @FMF la peor liga , no cantera , no descenso , no Ascenso , Mo esperemos mucho o nada !! Ojalá que así sea !!!",replied_to
Juan,1490081207912210437,False,jt100515,"Texas, USA",2022-11-21 16:45:17+00:00,False,fr,1594733698280210434,['1594733698280210434'],Twitter Web App,"Pure passion 🟢⚪️🔴
#FIFAWorldCup #Qatar2022 https://t.co/TYn0xJgNwL",quoted
Chivas116 ☭,429229868,False,elgolfobautista,México DF,2022-11-21 16:45:16+00:00,False,es,1594733697315504135,['1594733697315504135'],Twitter for iPhone,"@miseleccionmx Jajajaja, si como no 🤣🤣🤣 https://t.co/oj7UFLgliK",replied_to
Ernesto Martínez R 🤙🏻,1142223814891229184,False,Ernesto84273253,"Querétaro, México",2022-11-21 16:45:11+00:00,False,art,1594733675064729601,['1594733675064729601'],Twitter for iPhone,🥺 https://t.co/lKncfkWVhp,quoted
Gદrardo ☆,951313265388412928,False,aguila_regio,"Monterrey, Nuevo León",2022-11-21 16:45:01+00:00,False,es,1594733633394335750,['1594733633394335750'],Twitter for iPhone,@LuisOmarTapia @miseleccionmx Estimado Luis Omar por donde lo veremos y escucharemos en las crónicas del mundial ???,replied_to
Chicago Fire FC,1195080879615463425,True,VamosFire,"Chicago, Illinois",2022-11-21 16:45:00+00:00,False,es,1594733628113780737,['1594733628113780737'],Twitter for Android,Puta madre 😭😭😭 https://t.co/omq3tZeXGW,quoted
Leo,1434608443243917312,False,Leo82053696,,2022-11-21 16:44:59+00:00,False,es,1594733623877722112,['1594733623877722112'],Twitter for iPhone,"@z4turn0 @fifaworldcup_es @CruzAzul @CharlyRdz @AntunaUriel @miseleccionmx Matador canterano azul, palencia canterano azul , osorio canterano azul , Néstor Araujo Canterano azul, Bebote Canterano azul no se a qué te refieres chillon",replied_to
Mateus,1516208969382957057,False,Mateusbellamy,,2022-11-21 16:44:57+00:00,False,es,1594733618391285764,['1594733618391285764'],Twitter for Android,"Checo preguntando a que hora se acaba el trabajo por que hay partido me representa 😂⚽🇲🇽 

@miseleccionmx https://t.co/HNGVUzGsLp",
José Pablo ⚡️,124249920,False,jdomito_, New York City,2022-11-21 16:44:36+00:00,False,es,1594733530092797956,['1594733530092797956'],Twitter for Android,"@miseleccionmx @Raul_Jimenez9 @yosoy8a Si tuviera un poco de dignidad como persona, tendría que hacer lo que Karim Benzema. https://t.co/yULUPIujUq",replied_to
ADMIRADOR DE MUJERES,1276137885117317120,False,ADMIRADORDEMUJ7,,2022-11-21 16:44:32+00:00,False,es,1594733510966841344,['1594733510966841344'],Twitter for Android,@miseleccionmx @yosoy8a No vamos a permitir que vayas al próximo,replied_to
JC,366722362,False,Jcassale,,2022-11-21 16:44:28+00:00,False,es,1594733494193868804,['1594733494193868804'],Twitter for iPhone,@Euro_NoiaC9 Órale @miseleccionmx que más motivación quieren!!??? 🇲🇽🇲🇽🇲🇽,replied_to
d.paola_.rj9,1159638601237315584,False,dianapaola_rj9,,2022-11-21 16:44:27+00:00,False,es,1594733492553785345,['1594733492553785345'],Twitter for Android,"@miseleccionmx @Draftea_Mexico El sentimiento que une a todo el pueblo mexicano, el himno que invita a levantarte y luchar por tu patria, a no rendirte y dar la vida si es necesario, pero en la lucha.
MEXICANOS AL GRITO DE GUERRA!!",replied_to
Alicg🤞✌️✨,1488680902485966853,False,EstherJoquebeb,,2022-11-21 16:44:05+00:00,False,qme,1594733398609825792,['1594733398609825792'],Twitter for Android,@Podium_Deportes @miseleccionmx https://t.co/x5C3yF60LG,replied_to
