verified,location,username,name,user_id,text,created_at,source,tweet_id,lang,possibly_sensitive,edit_history_tweet_ids,type,withheld.copyright,withheld.country_codes
False,"Buenos Aires, Argentina",JereBolognesi,Jeree,2555340012,Vamos Argentina fuerza a nuestra selección @afa https://t.co/hmqrPqyFZM,2022-11-21 19:03:54+00:00,Twitter for Android,1594768582973353985,es,False,['1594768582973353985'],replied_to,,
False,"Bali, Indonesia",NagaHitam26,Naga Hitam 🐉,1863544201,"porra bicho mexicano torcer pros estados unidos é o cúmulo, igual br torcer p argentina",2022-11-21 19:03:54+00:00,Twitter Web App,1594768582881251332,pt,False,['1594768582881251332'],,,
False,1994 she/her,oneofthesecakes,and ✨,127626096,@Fernand31484002 @ELBirmano @CATalleresdecba Que final? La de la copa argentina ?? (Hablamos de este año cierto? Porque para hablar de años anteriores es una pelotudes ?,2022-11-21 19:03:54+00:00,Twitter for Android,1594768582759616512,es,False,['1594768582759616512'],replied_to,,
False,,4Davidolaoluwa,David π,1547394999389765634,"Segundo auditoria argentina, Bolsonaro teve de 3 a 4 milhões de votos transferidos para Lula https://t.co/apHNj1KQ4N via @dunapressjornal",2022-11-21 19:03:52+00:00,Twitter for Android,1594768575910510593,pt,False,['1594768575910510593'],,,
False,Buenos Aires Argentina,jorgetuero,jorge tuero,35728195,"@bliblidotcom ARGENTINA 🇦🇷
#BliMinBeliin #BlibliTerbaikDeh
28",2022-11-21 19:03:51+00:00,Twitter for Android,1594768572659765250,es,False,['1594768572659765250'],replied_to,,
False,"Pachuca de Soto, Hidalgo",racso1226,Oscar Escamilla,611091066,El Diego jugaba por la Argentina,2022-11-21 19:03:51+00:00,Twitter for Android,1594768571913175040,es,False,['1594768571913175040'],,,
False,,mpanillo,Paulina Targaryen🔥,215365175,"@Maczu Ya reservé para verlo en la Plaza Emoción Mundial 🤞🏻🥹
Es mi primer mundial en Argentina, mi equipo que amo, así que toca hacer el esfuerzo jajajaja",2022-11-21 19:03:48+00:00,Twitter for Android,1594768558592036864,es,False,['1594768558592036864'],replied_to,,
False,Ukraine,khalangot_igor,Igor Khalangot,795657782993317888,"@bliblidotcom ARGENTINA 🇦🇷
#BliMinBeliin #BlibliTerbaikDeh
27",2022-11-21 19:03:47+00:00,Twitter for Android,1594768556691927040,es,False,['1594768556691927040'],replied_to,,
False,Cidade de Deus,cardoso505_,Cardoso rumo ao hexa 🇧🇷,950241844952223746,Wameeka gamebya Argentina saa saba jameni. Kama hawataki tukiona Messi si waseme .,2022-11-21 19:03:47+00:00,Twitter for Android,1594768554301456384,in,False,['1594768554301456384'],,,
False,,clawside1,Enyer,1447321409437540369,le aposte 100k a Argentina q podría salir mal?,2022-11-21 19:03:47+00:00,Twitter for Android,1594768552770392065,es,False,['1594768552770392065'],,,
False,CatRealm,CrinusCor,Crinus,1584187168653660163,@anamaria_om @MelanyPincayP Incluso la mismísima Argentina!,2022-11-21 19:03:46+00:00,Twitter for Android,1594768552246054927,es,False,['1594768552246054927'],replied_to,,
False,"Denver, CO",k_lamarrr,f*qns,1253440954263994368,বিশ্বকাপে প্রতিটি আসরে সর্বোচ্চ গোলদাতা #fifaworldcup2022 #worldcupfootball2022 #Argentina https://t.co/OCuFQQUZTB,2022-11-21 19:03:46+00:00,Twitter for Android,1594768552204304384,bn,False,['1594768552204304384'],,,
False,Peru,dt_elcomercio,Deporte Total,843963644157317121,¡Para que se lleven la copa! Periodista entrega chullo peruano a DT de Argentina | VIDEO https://t.co/NPx8ZKricr,2022-11-21 19:03:46+00:00,Besocy_Oficial,1594768548676571136,es,False,['1594768548676571136'],,,
False,Argentina,marisavega,MARISA 👣,49100670,"@robdnavarro En serio....??? En serio con ver esa peli basta para entender la historia argentina de esa época, en ese contexto nacional y mundial?!?!? Jajaja que necio...póngale cero!!",2022-11-21 19:03:45+00:00,Twitter Web App,1594768548274049024,es,False,['1594768548274049024'],replied_to,,
False,,Dlaexplora,DLaexplora.,1188856418801242117,"#PublinewsMundial | La Argentina  🇦🇷  de Lionel Messi, hará su debut en la Copa del Mundo de Catar ante Arabia Saudita, en busca de alcanzar el récord que ostenta la selección de Italia 😲

https://t.co/YKUW5R8wLv",2022-11-21 19:03:45+00:00,TweetDeck,1594768545186910208,es,False,['1594768545186910208'],,,
False,,OficialSinalid,Sinalid,1292882270496448515,"🇦🇷 ¿CÓMO ESTÁ EL 10 PARA MAÑANA?🔟

Esto dice el horóscopo de Messi de cara al debut de Argentina ante Arabia Saudita, por el Mundial Qatar 2022

#Signos #Horóscopo #Selección #Messi #VamosArgentina #AguantenLosAstros

 https://t.co/YjeYuDS6jB",2022-11-21 19:03:44+00:00,Hootsuite Inc.,1594768544243150848,es,False,['1594768544243150848'],,,
False,"Piura, Peru",xavipe20011,Xavi Febres,735470544,@omartxugalo @leonelarielper1 @sebasneman Rasin como tu nombre si no fuese por que te lo regaló Perón no tenes Nada Blanquiceleste La Rosa de la Argentina,2022-11-21 19:03:44+00:00,Twitter for iPhone,1594768542716596224,es,False,['1594768542716596224'],replied_to,,
False,Brasília/DF,renerlopes,Rener Lopes,11647202,"@Angelalerena @Argentina @TV_Publica @TNTSportsAR Angela Lerena
Se hace la feminista
Pero no tiene ningún problema en ir a cubrir el mundial justamente a Qatar, donde las mujeres no la pasan muy bien
Pero en Qatar se va a comer los mocos por toneladas y luego volverá a argentina a seguir dándonos clase de feminismo 
Así son",2022-11-21 19:03:44+00:00,Twitter Web App,1594768541600849920,es,False,['1594768541600849920'],replied_to,,
False,,JesusGarre1,Jesus Garre,1371158337904066562,@Abogado666 me gustan mas las de Argentina,2022-11-21 19:03:43+00:00,Twitter Web App,1594768539579256837,es,False,['1594768539579256837'],replied_to,,
False,"Bali, Indonesia",NagaHitam26,Naga Hitam 🐉,1863544201,"@AngelaYourQueen @nico_bardero @agusvillegas18 Aquí en donde vivo decimos “vos, veni, repetí” etc, y no soy de argentina",2022-11-21 19:03:43+00:00,Twitter for iPhone,1594768537561796627,es,False,['1594768537561796627'],replied_to,,
False,Nova Holanda RJ ,Gnlrlq,Gnl da NH🇳🇱 ✌️🤬🚩,1468310889644404739,Como le fue a la @Argentina en todos sus Debuts Mundiales? https://t.co/fl4VMM9QTB,2022-11-21 19:03:43+00:00,Twitter for iPhone,1594768536664215557,es,False,['1594768536664215557'],,,
False,BAMI,malewest_,malena 🌸,1243961691651612673,"@bliblidotcom ARGENTINA 🇦🇷
#BliMinBeliin #BlibliTerbaikDeh
26",2022-11-21 19:03:42+00:00,Twitter for Android,1594768535506386944,es,False,['1594768535506386944'],replied_to,,
False,,____Fock,Pipeland,1251747886402068480,"2022-11-19 7mm en Junín, Buenos Aires, Argentina #pluviomano #gestionagro https://t.co/iabOT3VmRs @caburearg https://t.co/aPa34cO9K8",2022-11-21 19:03:42+00:00,Caburé Pluviomano,1594768532805365760,es,False,['1594768532805365760'],,,
False,Brasil,SirRogerinzz,SIR,798339925854875648,El ortodoncista me dio turno cuando juega Argentina....noooo Javier que equivocado estas si pensas que yo voy a ir a pasarla mal mientras puedo comer picadita y ver a messi,2022-11-21 19:03:41+00:00,Twitter for Android,1594768529571528704,es,False,['1594768529571528704'],,,
False,Argentina,Hilari0_m,Hilario😔,980568604528775171,"@ELTALLERGCHU @CoraArdohain Rosario ,Argentina?😂",2022-11-21 19:03:41+00:00,Twitter for Android,1594768527898075138,es,False,['1594768527898075138'],replied_to,,
False,098,dudxduda,bunduda,1233913177357848577,"@bliblidotcom ARGENTINA 🇦🇷
#BliMinBeliin #BlibliTerbaikDeh
25",2022-11-21 19:03:39+00:00,Twitter for Android,1594768520633585670,es,False,['1594768520633585670'],replied_to,,
False,,denxoxo_,tauro hoe,1185426440155729922,"Argentina wins
@Kammelna #توقع_مع_كملنا #الارجنتين_السعودية https://t.co/LZKsTJLMHs",2022-11-21 19:03:38+00:00,Twitter for iPhone,1594768516388896768,en,False,['1594768516388896768'],,,
False,Liverpool,Dane99_,Dane,2871039425,"New sale!!!
Argentina 🇦🇷-🇵🇱 Poland

Shuffle in:
https://t.co/bBKrKYz2ah

#AlgovengerWorldCup
#algofifa
#WorldCup2022 https://t.co/JmN4IBHgO8",2022-11-21 19:03:37+00:00,Twitter for iPhone,1594768514543505409,en,False,['1594768514543505409'],,,
False,,SavianoJorge,jorge patriots34,3148929099,"@vantewinter @BTS_twt Argentina 
I vote for BTS (@BTS_twt) for Favorite K-pop Artist at the #AMAs",2022-11-21 19:03:37+00:00,Twitter for Android,1594768513104810003,en,False,['1594768513104810003'],replied_to,,
False,"Guimarães, Portugal",rui_almei,Rui Almeida,793363345348886528,no puedo estudiar más no me concentro sólo pienso en el mundial lpm UN PAÍS QUE LE EXIGE MÁS A UN FUTBOLISTA QUE A UN ESTUDIANTE ESTÁ CONDENADO A GANAR EL MUNDIAL 2022 VAMOS ARGENTINA 🇦🇷,2022-11-21 19:03:36+00:00,Twitter for Android,1594768508360998913,es,False,['1594768508360998913'],,,
False,"ÜT: 8.608572,-70.25399",miloz0r,José Antonio Nuñez,56165090,Q mañana juega Argentina https://t.co/8I84gnl90h,2022-11-21 19:03:15+00:00,Twitter for Android,1594768420410630145,es,False,['1594768420410630145'],quoted,,
True,"Arlington, TX",GlobeLifeField,Globe Life Field,796063409959792640,"@OL_English

@OLfeminin

@OL_Portugues

@OLfondation

@OLPLAY_Officiel

@JM_Aulas

@OL_Argentina_ https://t.co/tevCzCClKn",2022-11-21 19:03:14+00:00,Twitter Web App,1594768416321200128,qam,False,['1594768416321200128'],quoted,,
False,,hugo_rodrguez,Hugo Rodríguez,954697136,#CatarEnDIRECTV  Los mejores relatores y la mejor señal. Saludos desde Córdoba Argentina. ✌🏼💙🙏✝️,2022-11-21 19:03:13+00:00,Twitter for Android,1594768411137282049,es,False,['1594768411137282049'],,,
False,,JamesthePoet51,James the Poet,1591215532384161793,"@10NewsCoronel @FIFAWorldCup @USMNT An Argentinian mini fan 😍😍😍, Let’s go Argentina and USA!!! 🇦🇷 🇺🇸 🥰",2022-11-21 19:03:13+00:00,Twitter for iPhone,1594768410931564550,en,False,['1594768410931564550'],replied_to,,
True,Guatemala,EUDeportes,El Mejor Equipo,40459831,"Ex-senador: Argentina 6 x 0 Peru em 78 foi acordo entre ditaduras
https://t.co/NiVBpHd6AJ",2022-11-21 19:03:12+00:00,Twitter Web App,1594768407773483009,pt,False,['1594768407773483009'],,,
False,,Agusstina_a,Agustina,958657310,"@El_trada Los ingleses me caen bien, pero cuando juegan contra la Argentina toca apoyar a la albiceleste. Y bueno, yo es que quiero que una selección hispanoamericana gane este mundial.",2022-11-21 19:03:12+00:00,Twitter Web App,1594768407060271104,es,False,['1594768407060271104'],replied_to,,
False,Latinoamerica,Imnotdiplomatic,JP,1475249941689868306,@luigiegermain @Gaston_Eligio @EnriquePenalosa El dinero de los bancos es del banquero o de sus clientes los ahorradores? Argentina se apoderó de los fondos de pensiones privados y hoy está quebrada igualmente.,2022-11-21 19:03:11+00:00,Twitter for iPhone,1594768402899521536,es,False,['1594768402899521536'],replied_to,,
False,La Plata,EstacionSur917,Radio Estación Sur,889776271,"@SonPolemicas Para la plataforma r4v, que son opositores uñas en el rabo, son 6,8mill, coincidiendo con otras ONG
Según el dane colombiano, hay allá 2,2mill y casi un millón en Perú... 500 mil en Chile y algo similar o menos en Ecuador y Argentina. Es decir, la cifra real está en los 4/5 mill",2022-11-21 19:03:11+00:00,Twitter for Android,1594768402572537856,es,False,['1594768402572537856'],replied_to,,
False,Buenos Aires,agritotal,Agritotal,253679004,liberar é o caralho porra vai faltar escola pra ver jogo da argentina porra ta de sacanagem kkkkkkk https://t.co/ENY16JAOsV,2022-11-21 19:03:09+00:00,Twitter for Android,1594768393701363729,pt,False,['1594768393701363729'],quoted,,
False,,meli_0000,lissa,1267625290194436096,"@Vanibel4 Lo que no acepta la democracia es a quienes adulan genocidas golpistas, la democracia no puede bancar el nazismo que la derecha argentina propaga",2022-11-21 19:03:08+00:00,Twitter for Android,1594768392354922497,es,False,['1594768392354922497'],replied_to,,
False,"Buenos Aires, Argentina",priosboedo,Pablo Boedo #14D,170461509,Toco madrugar a ver el partido de argentina 🫡,2022-11-21 19:03:08+00:00,Twitter for Android,1594768391566462989,es,False,['1594768391566462989'],,,
False,QWAQWA - QHOLAQHWE FREE STATE,Mshengu_Ndaole,MSHENGU TSHABALALA N. I🇿🇦,849275765732634625,DBSJJS m acuerdo cuando mi PRIMA DE ARGENTINA lloro por 3 días pq Inglaterra perdió,2022-11-21 19:03:08+00:00,Twitter for Android,1594768391163809798,es,False,['1594768391163809798'],,,
False,,DomsavioAk,domak,1255120540643348480,El martes la selección argentina 🇦🇷 va a lograr despertar a 40 millones a las 7 de la mañana aprovechen y busquen laburo después del partido lagartos,2022-11-21 19:03:08+00:00,Twitter Web App,1594768390501064704,es,False,['1594768390501064704'],,,
False,"San Luis Potosí, MX.",SirDieguinho,Ἴκαρος,101313858,"@bliblidotcom ARGENTINA 🇦🇷
#BliMinBeliin #BlibliTerbaikDeh
19",2022-11-21 19:03:08+00:00,Twitter for Android,1594768390106755072,es,False,['1594768390106755072'],replied_to,,
False,"Coal Aston, Dronfield, Derbys",CheetsS18,David Cheetham,377602467,esquece gays na Argentina ta mais barato vou pegar os dois 🗣️🗣️ https://t.co/askEf6XTLt,2022-11-21 19:03:07+00:00,Twitter for Android,1594768388475260930,pt,False,['1594768388475260930'],quoted,,
False,,txtdarisports,txt dari sports,1347129579228459010,@Bybit_Official Argentina 💕,2022-11-21 19:03:07+00:00,Twitter for Android,1594768387346948096,es,False,['1594768387346948096'],replied_to,,
False,,mountrout,implorando por 🥺🥺,1429213838801506304,"Turespaña presentó en Buenos Aires “Picasso Celebración 1973.2023” 
#argentina #buenosaires #españa #arte #picasso #turismo #turespaña
@EmbajadaEspArg
Ver mas en Acercando Naciones
https://t.co/JYe8vvIvGq",2022-11-21 19:03:07+00:00,Twitter Web App,1594768386952765441,es,True,['1594768386952765441'],,,
False,,JuanaSanhuezaR2,Juana Sanhueza R,1063986798261612544,"@bliblidotcom ARGENTINA 🇦🇷
#BliMinBeliin #BlibliTerbaikDeh
18",2022-11-21 19:03:03+00:00,Twitter for Android,1594768371211538432,es,False,['1594768371211538432'],replied_to,,
False,"Barcelona, South Africa",lacrosse_eazy,Elimelo (Goku)🙏🏿🦴🧵👑🧠,1105909171734626305,@martinassanchz Argentina 🇦🇷,2022-11-21 19:03:00+00:00,Twitter for iPhone,1594768357101776896,es,False,['1594768357101776896'],replied_to,,
False,United State,shirt_modern,Modern T-shirt,1444961870184599555,"Odio madrugar? Si, me voy a levantar a las 5am para ver el partido de Argentina? Si",2022-11-21 19:02:59+00:00,Twitter for iPhone,1594768352936861696,es,False,['1594768352936861696'],,,
False,0 lp,agusgod_,agugo,1285339635460247552,@Warzone_Loadout Argentina 🇦🇷,2022-11-21 19:02:58+00:00,Twitter for iPhone,1594768350923862016,es,False,['1594768350923862016'],replied_to,,
False,,Sahilhere09,🇦🇷,1391487249951330306,"@bliblidotcom ARGENTINA 🇦🇷
#BliMinBeliin #BlibliTerbaikDeh8
1",2022-11-21 19:02:58+00:00,Twitter for Android,1594768350634135552,es,False,['1594768350634135552'],replied_to,,
False,,OficialSinalid,Sinalid,1292882270496448515,"boa tentativa, Lionel Messi.
mas eu ainda vou torcer contra a Argentina na copa! https://t.co/1huvGkXwPH",2022-11-21 19:02:57+00:00,Twitter for Android,1594768344556740610,pt,False,['1594768344556740610'],,,
False,"Piura, Peru",xavipe20011,Xavi Febres,735470544,@Warzone_Loadout Argentina,2022-11-21 19:02:57+00:00,Twitter Web App,1594768343705260046,es,False,['1594768343705260046'],replied_to,,
False,Brasília/DF,renerlopes,Rener Lopes,11647202,"@freecashcom Argentina, Spain, France",2022-11-21 19:02:57+00:00,Twitter Web App,1594768343457595392,en,False,['1594768343457595392'],replied_to,,
False,,JesusGarre1,Jesus Garre,1371158337904066562,@10Ronaldinho awaaante argentina Dinhooli,2022-11-21 19:02:55+00:00,Twitter for Android,1594768337917317121,pt,False,['1594768337917317121'],replied_to,,
False,"Bali, Indonesia",NagaHitam26,Naga Hitam 🐉,1863544201,Periodista de Latina entrega chullo peruano a entrenador de Argentina durante conferencia | VIDEO https://t.co/TWgWNtwU24,2022-11-21 19:02:54+00:00,Besocy_Oficial,1594768333525594112,es,False,['1594768333525594112'],,,
False,Nova Holanda RJ ,Gnlrlq,Gnl da NH🇳🇱 ✌️🤬🚩,1468310889644404739,"@diecou Argentina 🇦🇷 3
Arabia Saudita 0",2022-11-21 19:02:53+00:00,Twitter for iPhone,1594768330363117568,es,False,['1594768330363117568'],replied_to,,
False,BAMI,malewest_,malena 🌸,1243961691651612673,"""A veces se come mucho del tacho de basura"": El drama de la hiperinflación en Argentina https://t.co/Z9NAYZJ1JB",2022-11-21 19:02:53+00:00,Twitter for iPhone,1594768329805549569,es,False,['1594768329805549569'],,,
False,,____Fock,Pipeland,1251747886402068480,"#Argentina está de luto. Morreu Hebe de Bonafini, líder histórica das Mães da Praça de Maio - Euronews @MadresLineaFund @madresdelaplaza @MadresPlaza  https://t.co/ozUWnD4Uv3 via @GoogleNews",2022-11-21 19:02:52+00:00,Twitter Web App,1594768326156324864,pt,False,['1594768326156324864'],,,
False,Brasil,SirRogerinzz,SIR,798339925854875648,"Quizá ustedes son muy pequeños, pero Perú también goleó a Irán en el mundial de Argentina 78 con hat trick de Cubillas.",2022-11-21 19:02:52+00:00,Twitter for Android,1594768322700185609,es,False,['1594768322700185609'],,,
False,Argentina,Hilari0_m,Hilario😔,980568604528775171,@luanborges na Argentina perderam o apito inicial,2022-11-21 19:02:51+00:00,TweetDeck,1594768320854691857,pt,False,['1594768320854691857'],replied_to,,
False,098,dudxduda,bunduda,1233913177357848577,@JOSEMANUELSOTO1 Puede que tengas razón. Pero el del 78 en argentina no es que fuera muy democrático,2022-11-21 19:02:51+00:00,Twitter for iPhone,1594768320355598342,es,False,['1594768320355598342'],replied_to,,
False,,denxoxo_,tauro hoe,1185426440155729922,"@bliblidotcom ARGENTINA 🇦🇷
#BliMinBeliin #BlibliTerbaikDeh
17",2022-11-21 19:02:51+00:00,Twitter for Android,1594768319948521473,es,False,['1594768319948521473'],replied_to,,
False,Liverpool,Dane99_,Dane,2871039425,"@Ryan9TSun @ryanspfc7 Sinceramente eu acho mais fácil o Brasil vencer qualquer seleção na final do que vencer a Argentina, aquele goleiro iria fazer algum jogador do Brasil ser expulso facilmente",2022-11-21 19:02:50+00:00,Twitter for Android,1594768317176217600,pt,False,['1594768317176217600'],replied_to,,
False,,SavianoJorge,jorge patriots34,3148929099,Quiero una camiseta de argentina nueva 🥺,2022-11-21 19:02:50+00:00,Twitter for iPhone,1594768315809148928,es,False,['1594768315809148928'],,,
False,"Guimarães, Portugal",rui_almei,Rui Almeida,793363345348886528,"Nea esa noticia de la periodista argentina que robaron en Qatar y  ella podía escoger el castigo hacia el ladrón ¿Ah😍?,  como sería para que lo adoptarán en Colombia.",2022-11-21 19:02:49+00:00,Twitter for Android,1594768311287484416,es,False,['1594768311287484416'],,,
False,"ÜT: 8.608572,-70.25399",miloz0r,José Antonio Nuñez,56165090,"@cherrypittsss 1. Brasil
2. América do Sul 
3. África 
4. Ásia
5. Europa(menos Inglaterra e França)
6. Fim do Universo
7. Inglaterra, França, Argentina, EUA",2022-11-21 19:02:49+00:00,Twitter for Android,1594768310125662209,pt,False,['1594768310125662209'],replied_to,,
True,"Arlington, TX",GlobeLifeField,Globe Life Field,796063409959792640,me encanta q todos los videos q me salen sean de gente coreando el himno JAHSHSJSH ARGENTINA ARGENTINA,2022-11-21 19:02:48+00:00,Twitter for Android,1594768308816969728,es,False,['1594768308816969728'],,,
False,,hugo_rodrguez,Hugo Rodríguez,954697136,mds eu n aguento yuri torcendo p argentina,2022-11-21 19:02:48+00:00,Twitter for iPhone,1594768306027859975,pt,False,['1594768306027859975'],,,
False,,JamesthePoet51,James the Poet,1591215532384161793,"@bliblidotcom ARGENTINA 🇦🇷
#BliMinBeliin #BlibliTerbaikDeh
16",2022-11-21 19:02:47+00:00,Twitter for Android,1594768304123412480,es,False,['1594768304123412480'],replied_to,,
True,Guatemala,EUDeportes,El Mejor Equipo,40459831,mañana a ver como Argentina gana,2022-11-21 19:02:47+00:00,Twitter for iPhone,1594768303448330255,es,False,['1594768303448330255'],,,
False,,Agusstina_a,Agustina,958657310,@nathbaxtttt @alexlfc21 @alfiecarroll17 Don’t watch it. Want Argentina to win for messi so I’ll watch the final if they get there. That’s it,2022-11-21 19:02:47+00:00,Twitter for iPhone,1594768302475251713,en,False,['1594768302475251713'],replied_to,,
False,Latinoamerica,Imnotdiplomatic,JP,1475249941689868306,"@AtaqueFutbolero Más de un mex embidioso tira la de pobre a lo menos no andamos saltando alambrados para fugarnos ni necesitamos que se crucen de la cordillera a comprar para reactivar la economía cómo los chilenos, sin argentina en el mundo más de 1 país importador se estaría cagando de hambre",2022-11-21 19:02:46+00:00,Twitter for Android,1594768299883216896,es,False,['1594768299883216896'],replied_to,,
False,La Plata,EstacionSur917,Radio Estación Sur,889776271,@Deligtsubs Brasil vs Argentina e adivinhem quem assiste de camarote?😎 é este ano o @Cristiano já disse 🏆 https://t.co/2zQB0a4TyE,2022-11-21 19:02:46+00:00,Twitter for iPhone,1594768297463005184,pt,False,['1594768297463005184'],replied_to,,
False,Buenos Aires,agritotal,Agritotal,253679004,@orisul15 Osea 2 X 1 es decir dos grandes acontecimientos  si Argentina gana https://t.co/c3YvYLi96k,2022-11-21 19:02:45+00:00,Twitter for Android,1594768296620003338,es,False,['1594768296620003338'],replied_to,,
False,,meli_0000,lissa,1267625290194436096,"THE BIGGEST WATCH PARTY IN TOWN! An official FIFA WORLD CUP 2022™ Viewing Party, sponsored by Estrella Jalisco, is celebrating the Mexican national team as they take on Argentina in the FIFA World Cup™! 

VISIT https://t.co/mLzuLkTBg3 FOR MORE INFORMATION https://t.co/37YemTY6U5",2022-11-21 19:02:45+00:00,LaterMedia,1594768294283616256,en,False,['1594768294283616256'],,,
False,"Buenos Aires, Argentina",priosboedo,Pablo Boedo #14D,170461509,"@bliblidotcom ARGENTINA 🇦🇷
#BliMinBeliin #BlibliTerbaikDeh
15",2022-11-21 19:02:44+00:00,Twitter for Android,1594768288974016517,es,False,['1594768288974016517'],replied_to,,
False,QWAQWA - QHOLAQHWE FREE STATE,Mshengu_Ndaole,MSHENGU TSHABALALA N. I🇿🇦,849275765732634625,@chollometro vamos argentina,2022-11-21 19:02:43+00:00,Twitter Web App,1594768284909506560,es,False,['1594768284909506560'],replied_to,,
False,,DomsavioAk,domak,1255120540643348480,@WeAreMessi Since my childhood i always wanted Argentina to win the world cup and now am in my 30's and i pray Argentina wins this one...Amen halleluya🙏,2022-11-21 19:02:43+00:00,Twitter for Android,1594768284884295680,en,False,['1594768284884295680'],replied_to,,
False,"San Luis Potosí, MX.",SirDieguinho,Ἴκαρος,101313858,"#EUMundial | 🇦🇷 La selección de Argentina debutará en el Mundial de Catar este martes cuando se enfrente a Arabia Saudita, partido en el que podría alcanzar el récord de Italia.

https://t.co/wWnfCKaWp5",2022-11-21 19:02:42+00:00,TweetDeck,1594768284129185792,es,False,['1594768284129185792'],,,
False,"Coal Aston, Dronfield, Derbys",CheetsS18,David Cheetham,377602467,Para mí el mundial no empieza hasta que no juega argentina o Uruguay. Sorry,2022-11-21 19:02:41+00:00,Twitter for Android,1594768279721381888,es,False,['1594768279721381888'],,,
False,,txtdarisports,txt dari sports,1347129579228459010,"@LANACION La mafia sindical es el cáncer principal de Argentina. Ahí están, ricos cada día más mientras los trabajadores no llegan a fin de mes. Hay que llevarlos presos @jlespert @rlopezmurphy @PatoBullrich",2022-11-21 19:02:41+00:00,Twitter for iPhone,1594768276709642245,es,False,['1594768276709642245'],replied_to,,
False,,mountrout,implorando por 🥺🥺,1429213838801506304,"Qatar 2022: Scaloni brindó una conferencia de prensa pero no dio información sobre cómo va a formar el conjunto albiceleste en el debut frente a Arabia, aunque deslizó: ""Mac Allister o 'Papu' Gómez? Sí, va a jugar uno de los dos"".

https://t.co/rrvvkCsfmU",2022-11-21 19:02:40+00:00,Twitter Web App,1594768274411163651,es,False,['1594768274411163651'],,,
False,,JuanaSanhuezaR2,Juana Sanhueza R,1063986798261612544,"@bliblidotcom ARGENTINA 🇦🇷
#BliMinBeliin #BlibliTerbaikDeh
14",2022-11-21 19:02:40+00:00,Twitter for Android,1594768273526038528,es,False,['1594768273526038528'],replied_to,,
False,"Barcelona, South Africa",lacrosse_eazy,Elimelo (Goku)🙏🏿🦴🧵👑🧠,1105909171734626305,"El Senasa informó que certificó la carne que comerá la delegación argentina durante el Mundial
https://t.co/ZWwEmBpCJr",2022-11-21 19:02:39+00:00,Hootsuite Inc.,1594768269923098624,es,False,['1594768269923098624'],,,
False,United State,shirt_modern,Modern T-shirt,1444961870184599555,@SergioxBasurtoo puro pinché argentina y no mamadas viva messi,2022-11-21 19:02:39+00:00,Twitter for iPhone,1594768269344669696,es,False,['1594768269344669696'],replied_to,,
False,0 lp,agusgod_,agugo,1285339635460247552,Acá esperando para ver a Argentina 🇦🇷😍🇶🇦🥰 https://t.co/GHDvtk3vQH,2022-11-21 19:02:39+00:00,Twitter for iPhone,1594768269327667214,es,False,['1594768269327667214'],,,
False,,Sahilhere09,🇦🇷,1391487249951330306,"@HisenseSA Argentina 3-0 Saudi Arabia
Mexico 2-1 Poland
Denmark 2-0 Tunisia
France 3-1 Australia
#HisenseSA #FIFA #Football #Soccer
#WorldCup #win",2022-11-21 19:02:38+00:00,Twitter for Android,1594768266458710017,es,False,['1594768266458710017'],replied_to,,
False,,OficialSinalid,Sinalid,1292882270496448515,@jaredadcrypto @metuchizzy Argentina go beat Saudi oooo...🤔,2022-11-21 19:02:37+00:00,Twitter for Android,1594768262298013720,en,False,['1594768262298013720'],replied_to,,
False,"Piura, Peru",xavipe20011,Xavi Febres,735470544,"@ElBuenChico_ https://t.co/DDKRPIIgIY

Yo los estoy viendo aquí con narración argentina jaja",2022-11-21 19:02:37+00:00,Twitter for Android,1594768260435775489,es,False,['1594768260435775489'],replied_to,,
False,Brasília/DF,renerlopes,Rener Lopes,11647202,@JasonHolyhead 10am ko tomorrow for Argentina v Saudi Arabia. No respite.,2022-11-21 19:02:36+00:00,Twitter for Android,1594768258216955904,pt,False,['1594768258216955904'],replied_to,,
False,,JesusGarre1,Jesus Garre,1371158337904066562,Terdapat 2.600 kg daging babi yang dibawa Argentina ke Qatar dan 5 panggangan yang dibawa oleh Federasi Argentina khusus untuk menu “Asados” menu tradisional khas Argentina 🇦🇷,2022-11-21 19:02:36+00:00,Twitter for iPhone,1594768256715616257,in,False,['1594768256715616257'],replied_to,,
False,"Bali, Indonesia",NagaHitam26,Naga Hitam 🐉,1863544201,"@choquei falo por todos os 241 milhoes de brasileiros quando digo que DESISTIMOS de torcer pro brasil com a convocação de NEYMAR para a copa. devido tamanha vergonha, todos nós estamos torcendo para a argentina. 🇦🇷",2022-11-21 19:02:36+00:00,Twitter for Android,1594768256476319745,pt,False,['1594768256476319745'],replied_to,,
False,Nova Holanda RJ ,Gnlrlq,Gnl da NH🇳🇱 ✌️🤬🚩,1468310889644404739,"@bliblidotcom ARGENTINA 🇦🇷
#BliMinBeliin #BlibliTerbaikDeh
13",2022-11-21 19:02:36+00:00,Twitter for Android,1594768255817723904,es,False,['1594768255817723904'],replied_to,,
False,BAMI,malewest_,malena 🌸,1243961691651612673,@ernestsepulveda Estoy con Argentina.,2022-11-21 19:02:35+00:00,Twitter for Android,1594768254374973456,es,False,['1594768254374973456'],replied_to,,
